iem,mean,mav,mavs,rms,var,std,kurtosis,skewness,max,min,range,wl,wamp,zc,myopulse,wamp_norm,ld,aac,dasdv,ssi,label
1771686.7432668316,340.7089890897753,340.7089890897753,0.4694962856353452,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.966756213763505,442.10767930371577,1.353309585728887e-07,442.1076791683848,2441.7545184929104,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.4696584955747087,0.9262594535990216,612599571.5076375,Wrist Extension
1771686.7432668316,340.7089890897753,340.7089890897753,0.4787024235557707,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.966756213763505,442.10767930371577,1.353309585728887e-07,442.1076791683848,2490.5407917564185,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.4790422757754219,1.0469989811717355,612599571.5076375,Wrist Extension
1771686.7432668316,340.7089890897753,340.7089890897753,0.5423238614295601,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.966756213763505,442.10767930371577,1.353309585728887e-07,442.1076791683848,2821.1681124437023,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5426366825242743,4.683758331730122,612599571.5076375,Wrist Extension
1771686.7432668316,340.7089890897753,340.7089890897753,0.5407301067021741,343.2311318999413,1724.9946587382956,41.53305501330591,30.274710440396447,-3.9667562137635057,442.10767930371577,1.353309585728887e-07,442.1076791683848,2813.114396984013,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5410875931879233,4.595556203666647,612599571.5076375,Wrist Extension
1771686.7432668316,340.7089890897753,340.7089890897753,0.5368631814156553,343.2311318999413,1724.9946587382956,41.53305501330591,30.274710440396447,-3.9667562137635057,442.10767930371577,1.353309585728887e-07,442.1076791683848,2791.938263892011,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5370144766093501,4.586099613330648,612599571.5076375,Wrist Extension
1771686.7432668314,340.7089890897753,340.7089890897753,0.532704191709234,343.2311318999413,1724.9946587382956,41.53305501330591,30.274710440396447,-3.9667562137635057,442.10767930371577,1.353309585728887e-07,442.1076791683848,2770.232330607824,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5328394557814626,4.5700865374687085,612599571.5076375,Wrist Extension
1771686.7432668314,340.7089890897753,340.7089890897753,0.5386779505150006,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.9667562137635057,442.10767930371577,1.353309585728887e-07,442.1076791683848,2801.363900696673,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5388274477200756,4.95300804415352,612599571.5076375,Wrist Extension
1771686.7432668314,340.7089890897753,340.7089890897753,0.5389754566096653,343.2311318999413,1724.9946587382956,41.53305501330591,30.274710440396447,-3.9667562137635057,442.10767930371577,1.353309585728887e-07,442.1076791683848,2802.999099872104,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5391419695849402,4.673452335460342,612599571.5076375,Wrist Extension
1771686.7432668316,340.7089890897753,340.7089890897753,0.5327522775712419,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.966756213763505,442.10767930371577,1.353309585728887e-07,442.1076791683848,2770.357837225568,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5328635963119,4.656760980745962,612599571.5076375,Wrist Extension
1771686.7432668316,340.7089890897753,340.7089890897753,0.5372087733723278,343.2311318999413,1724.9946587382956,41.53305501330591,30.27471044039645,-3.9667562137635057,442.10767930371577,1.353309585728887e-07,442.1076791683848,2793.6989696851865,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5373531390046521,4.9522006011664494,612599571.5076375,Wrist Extension
1771686.7432668314,340.7089890897753,340.7089890897753,0.5327522910049869,343.2311318999413,1724.9946587382956,41.53305501330591,30.274710440396447,-3.9667562137635057,442.10767930371577,1.353309585728887e-07,442.1076791683848,2770.754385402386,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5329398702447367,4.65676525615909,612599571.5076375,Wrist Extension
1771686.7432668314,340.7089890897753,340.7089890897753,0.5378682725269432,343.2311318999413,1724.9946587382956,41.53305501330591,30.274710440396447,-3.9667562137635057,442.10767930371577,1.353309585728887e-07,442.1076791683848,2797.81923458646,0.0,0.0,0.0111538461538461,0.0,324.59773373038496,0.5381456500454819,4.668018926721277,612599571.5076375,Wrist Extension
